scorer,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000,DLC_resnet50_DLC TestJun11shuffle1_20000
bodyparts,apex,apex,apex,LAinterface,LAinterface,LAinterface,LV-1/3,LV-1/3,LV-1/3,LV-2/3,LV-2/3,LV-2/3,RAinterface,RAinterface,RAinterface,RV-1/3,RV-1/3,RV-1/3,RV-2/3,RV-2/3,RV-2/3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,835.292236328125,1107.5753173828125,0.9894179701805115,885.7728271484375,486.35162353515625,0.9988895058631897,992.22216796875,684.2293090820312,0.9873203039169312,976.732421875,909.681396484375,0.9779084324836731,310.89190673828125,800.212890625,0.9933941960334778,346.13690185546875,894.12890625,0.9566183090209961,540.5215454101562,1075.0269775390625,0.9841708540916443
1,835.2581176757812,1107.6090087890625,0.9892498254776001,885.75634765625,486.34490966796875,0.998885452747345,992.210205078125,683.9465942382812,0.9876086711883545,976.731689453125,909.6814575195312,0.9779732823371887,310.92608642578125,800.215087890625,0.9933912754058838,346.13897705078125,894.1317749023438,0.9566873908042908,540.5234985351562,1075.0277099609375,0.9841762781143188
2,835.2942504882812,1107.5745849609375,0.98941969871521,885.7724609375,486.3562316894531,0.9988881945610046,992.2076416015625,683.9474487304688,0.987594723701477,976.7302856445312,909.68701171875,0.9781107902526855,310.9189453125,800.1973876953125,0.9932639598846436,346.147705078125,894.1470336914062,0.9565461277961731,540.52392578125,1075.0263671875,0.9841737747192383
3,835.292724609375,1107.5743408203125,0.9894214868545532,885.7630615234375,486.3504638671875,0.9988892674446106,992.2076416015625,683.94921875,0.9875965118408203,976.7284545898438,909.6976318359375,0.9781725406646729,310.94403076171875,800.2291870117188,0.99335116147995,346.13812255859375,894.1124267578125,0.9566348791122437,540.5233764648438,1075.0260009765625,0.9841713309288025
4,835.2943725585938,1107.5733642578125,0.9894160032272339,885.776123046875,486.34698486328125,0.9988765120506287,992.2208862304688,684.2268676757812,0.9873161315917969,976.72998046875,909.689453125,0.9781147837638855,310.9188232421875,800.196044921875,0.9932679533958435,346.1473388671875,894.1465454101562,0.9565345644950867,540.5231323242188,1075.02734375,0.9841666221618652
5,835.3012084960938,1107.570068359375,0.989250898361206,885.790771484375,486.38592529296875,0.9988679885864258,992.1621704101562,683.8756103515625,0.9879615902900696,976.72314453125,909.6677856445312,0.9782395958900452,310.9324951171875,800.1973266601562,0.9933376312255859,346.14508056640625,894.1500244140625,0.9564756155014038,540.4946899414062,1075.0238037109375,0.9840786457061768
6,835.322509765625,1107.5777587890625,0.9893019795417786,885.7920532226562,486.38299560546875,0.9988756775856018,992.1536865234375,683.8729248046875,0.9879420399665833,976.7227172851562,909.66943359375,0.9782596826553345,310.87542724609375,800.185302734375,0.9932987689971924,346.1502990722656,894.1537475585938,0.9564992189407349,540.494140625,1075.0245361328125,0.9840834736824036
7,835.2991333007812,1107.5850830078125,0.9892473816871643,885.81640625,486.4017333984375,0.9988565444946289,992.1513671875,683.8734130859375,0.9879499673843384,976.7227783203125,909.6790161132812,0.9782091379165649,310.8408508300781,800.12890625,0.9931939840316772,346.1470947265625,894.1683959960938,0.9563277959823608,540.4889526367188,1075.0205078125,0.9840366244316101
8,835.3408203125,1107.5653076171875,0.9894301891326904,885.8213500976562,486.3955078125,0.9988725781440735,992.162841796875,684.0006713867188,0.9869759678840637,976.6685180664062,909.8508911132812,0.9783577919006348,310.86962890625,800.16357421875,0.9932339787483215,346.16021728515625,894.1707763671875,0.9561858773231506,540.5274047851562,1075.0350341796875,0.9841281771659851
9,835.3422241210938,1107.5653076171875,0.9894201755523682,885.8075561523438,486.4071960449219,0.9988687634468079,992.1669311523438,683.9964599609375,0.9869970083236694,976.6681518554688,909.851318359375,0.9783502817153931,310.8382568359375,800.15380859375,0.9932210445404053,346.1613464355469,894.1688232421875,0.9561342000961304,540.5274047851562,1075.032470703125,0.9841126799583435
10,835.3515014648438,1107.56005859375,0.9893954396247864,885.803955078125,486.4035949707031,0.9988683462142944,992.1697998046875,683.99951171875,0.9869871139526367,976.6696166992188,909.852294921875,0.978367805480957,310.8872375488281,800.1409301757812,0.993098795413971,346.16015625,894.1693725585938,0.9561150074005127,540.5249633789062,1075.033203125,0.9841183423995972
11,835.3446044921875,1107.6251220703125,0.9893478155136108,885.6524658203125,486.2040710449219,0.998829185962677,992.17138671875,683.5924072265625,0.9852095246315002,976.4989624023438,909.7063598632812,0.9757257699966431,310.96185302734375,800.0443115234375,0.9929914474487305,346.1302185058594,894.1035766601562,0.9566282629966736,540.6302490234375,1075.1453857421875,0.9834114909172058
12,834.7135009765625,1115.6546630859375,0.9836297631263733,881.547119140625,467.1534729003906,0.9984201192855835,996.5958862304688,676.4077758789062,0.9955946803092957,979.4924926757812,912.3471069335938,0.9900825619697571,304.64959716796875,772.1605834960938,0.9975178241729736,332.36358642578125,889.8526611328125,0.9817115068435669,536.6127319335938,1082.6314697265625,0.961239218711853
13,834.7432861328125,1115.642578125,0.9836754202842712,881.5640258789062,467.17974853515625,0.9984331727027893,996.5352172851562,676.2463989257812,0.9957907795906067,979.4772338867188,912.3289184570312,0.989962100982666,304.6443786621094,772.2047119140625,0.9975341558456421,332.40118408203125,889.7777709960938,0.9825367331504822,536.6329345703125,1082.6209716796875,0.960993766784668
14,836.1513061523438,1125.3773193359375,0.9899890422821045,876.0327758789062,449.8251647949219,0.9962034821510315,1002.5939331054688,667.3565063476562,0.9606044292449951,982.6856079101562,919.7241821289062,0.9927010536193848,294.7778625488281,739.45703125,0.9965049028396606,317.6832580566406,885.9899291992188,0.9787436127662659,534.0308227539062,1092.1343994140625,0.9851909279823303
15,836.2511596679688,1125.344970703125,0.9900333285331726,876.0369873046875,449.87054443359375,0.9961875081062317,1002.6058349609375,667.3782958984375,0.9605680108070374,982.68994140625,919.6858520507812,0.9927387833595276,294.779541015625,739.5061645507812,0.9965323209762573,317.6864929199219,885.9719848632812,0.9787172675132751,534.0230712890625,1092.1265869140625,0.9851891994476318
16,836.253173828125,1125.341796875,0.9899765849113464,876.0303955078125,449.8355712890625,0.9960671067237854,1002.5490112304688,667.4317626953125,0.9604520201683044,982.6547241210938,919.6549682617188,0.9927835464477539,294.7867431640625,739.5220336914062,0.9964911341667175,317.6770324707031,885.982666015625,0.9786524176597595,534.0306396484375,1092.1309814453125,0.9851910471916199
17,835.74658203125,1124.5911865234375,0.9895439147949219,874.7218627929688,448.2314758300781,0.996604323387146,1002.8184814453125,666.8307495117188,0.9700424671173096,982.7384643554688,919.2030029296875,0.9929227828979492,282.9712219238281,716.696044921875,0.9646410346031189,311.7032470703125,884.3846435546875,0.9918335676193237,533.8729858398438,1091.254150390625,0.9834581613540649
18,832.536376953125,1096.6212158203125,0.9769197702407837,875.5814819335938,452.11175537109375,0.9945456981658936,990.485595703125,666.9072875976562,0.9697257876396179,971.227783203125,900.720703125,0.9843643307685852,285.6322326660156,719.405029296875,0.9742547273635864,319.6031799316406,875.0120849609375,0.9823430180549622,538.9255981445312,1066.0848388671875,0.9485028982162476
19,822.4498901367188,1017.8887329101562,0.9694543480873108,879.1513061523438,468.4484558105469,0.9980937838554382,954.0909423828125,659.7039184570312,0.9969953298568726,947.3048706054688,836.3397216796875,0.9941967725753784,290.7546081542969,719.2883911132812,0.9919201135635376,347.9084167480469,858.4539794921875,0.9790670275688171,558.3095703125,992.2288818359375,0.9806216359138489
20,821.7713012695312,1017.6102905273438,0.9699342250823975,878.86181640625,470.5421142578125,0.9981086254119873,945.8423461914062,656.4336547851562,0.9956047534942627,940.03662109375,831.0048217773438,0.9865004420280457,284.6703186035156,715.9821166992188,0.9712778329849243,344.4407958984375,857.1189575195312,0.9897404909133911,557.4459838867188,987.42236328125,0.9687905311584473
21,819.2025146484375,1017.6201782226562,0.9728800654411316,878.3851318359375,473.1466369628906,0.9963223934173584,930.2793579101562,651.1506958007812,0.9939417839050293,926.1266479492188,819.3961791992188,0.9909766912460327,279.4037780761719,712.8857421875,0.9939213991165161,340.0880126953125,855.109130859375,0.9972406625747681,558.6455078125,977.1088256835938,0.98005610704422
22,815.0294189453125,1016.6223754882812,0.9652678370475769,876.4908447265625,475.7110900878906,0.9890613555908203,910.7424926757812,637.7879638671875,0.9723513126373291,907.9779052734375,799.7228393554688,0.9902955889701843,273.8937072753906,708.5281982421875,0.9978908896446228,334.5781555175781,853.0471801757812,0.9927992820739746,557.9453125,963.2058715820312,0.9815962910652161
23,814.129638671875,1016.0619506835938,0.9655637145042419,876.6105346679688,476.8647155761719,0.9894718527793884,903.165771484375,635.249755859375,0.9878397583961487,897.8040161132812,792.4646606445312,0.9827623963356018,270.6587829589844,708.293701171875,0.9933629035949707,332.8946228027344,853.5346069335938,0.9925339221954346,557.6246337890625,956.0146484375,0.9458215832710266
