scorer,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000,DLC_resnet50_Ultrasound1Aug9shuffle1_100000
bodyparts,base,base,base,apex,apex,apex,valve-intersect,valve-intersect,valve-intersect,LALV-interface,LALV-interface,LALV-interface,LV-1/2,LV-1/2,LV-1/2,LA-1/2,LA-1/2,LA-1/2,RA-RVinterface,RA-RVinterface,RA-RVinterface,RV-1/2,RV-1/2,RV-1/2,RA-1/2,RA-1/2,RA-1/2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,312.15298342704773,164.73513531684875,1.0,318.9155282378197,397.8807101920247,0.9999945163726807,307.685344427824,260.17329178750515,1.0,391.6434689760208,287.68322694301605,0.999996542930603,378.2715058326721,351.3888912200928,0.9999905824661255,377.1495203971863,200.6773076057434,0.9999896287918091,213.5852427482605,252.20611874759197,0.9999479055404663,241.98041772842407,338.6414005756378,0.998163640499115,238.91031628102064,185.0878312587738,0.9999994039535522
1,312.15298342704773,171.73755264282227,0.9989686012268066,322.1603171825409,397.9614437818527,0.9999799728393555,307.685344427824,260.6735416650772,0.9999995231628418,393.28962111473083,287.68322694301605,0.9999202489852905,378.6848621368408,352.46818470954895,0.9999879598617554,377.48238158226013,205.9190517142415,0.999325156211853,213.5852427482605,256.0543327331543,0.9998196959495544,243.0928425192833,341.93559309095144,0.9829365015029907,239.33336335420609,189.46029084920883,0.9998210072517395
2,313.52147674560547,171.73755264282227,0.8948187232017517,322.21936297416687,411.4335126876831,0.10020215809345245,307.685344427824,260.74499237537384,1.0,393.5750832557678,287.68322694301605,0.9998125433921814,380.3990731239319,357.02256578207016,0.999995231628418,377.48238158226013,205.9190517142415,0.6874126195907593,213.7293483018875,258.17812967300415,0.9998137354850769,243.70972752571106,341.93559309095144,0.999975323677063,240.0187190771103,189.46029084920883,0.9962226152420044
3,312.15298342704773,171.73755264282227,0.41507574915885925,322.21936297416687,418.46577310562134,0.9969431757926941,307.4848520755768,261.61527878046036,1.0,394.35925340652466,284.5278310775757,0.9990966320037842,380.71441888809204,357.02256578207016,0.9999797344207764,377.48238158226013,205.9190517142415,0.7691394686698914,213.95494692772627,263.3642134666443,0.9997950196266174,246.34597253799438,341.93559309095144,0.9999536275863647,240.0187190771103,189.46029084920883,0.7469730973243713
4,313.52147674560547,170.22325706481934,0.9972692131996155,326.5608204007149,418.46577310562134,0.9999964237213135,302.17349275946617,260.74499237537384,0.999996542930603,397.42261719703674,279.61390256881714,0.9968576431274414,384.7071795463562,357.02256578207016,0.9999659061431885,374.4770219922066,198.90582740306854,0.9981327652931213,213.95494692772627,263.3642134666443,0.9992817044258118,246.9564584493637,163.72451269626617,0.010955872014164925,242.76723313331604,183.87038552761078,0.9979411959648132
5,313.52147674560547,164.81527064740658,0.9998921155929565,328.3137586116791,418.46577310562134,0.9999984502792358,302.17349275946617,260.74499237537384,0.9999920129776001,397.4731376171112,278.4476046562195,0.9999464750289917,389.06471014022827,356.3873418569565,0.9999842643737793,370.4052712917328,193.84224319458008,0.9998294115066528,213.53492784500122,263.3642134666443,0.999618649482727,246.9564584493637,163.72451269626617,0.0074357944540679455,243.37650179862976,183.79300832748413,0.9980125427246094
6,317.95843267440796,164.4638912677765,0.9999747276306152,328.3137586116791,418.05907797813416,0.9999967813491821,302.17349275946617,241.30340194702148,0.9999833106994629,397.4731376171112,250.04255485534668,0.9996988773345947,399.2205936908722,346.3850724697113,0.9999595880508423,364.3923921585083,188.53972351551056,0.9999464750289917,213.95494692772627,251.68107080459595,0.7102419137954712,246.34597253799438,163.72451269626617,0.002350225578993559,244.00702810287476,181.22699880599976,0.9972125887870789
7,319.637109041214,164.4638912677765,0.9999933242797852,328.3137586116791,416.23715218901634,0.9999991655349731,305.2174845337868,236.05773162841797,0.9999969005584717,397.42261719703674,236.46772575378418,0.9998944997787476,401.98045310005546,335.46320939064026,0.9998775720596313,364.3923921585083,188.53972351551056,0.999981164932251,216.0861941576004,240.53834861516953,0.9999839067459106,246.08443450927734,336.5844352245331,0.9994497895240784,250.74628829956055,181.22699880599976,0.999948263168335
8,323.830002784729,164.45992708206177,0.9952228665351868,321.0111560821533,415.4153016805649,0.9999996423721313,316.0198059082031,230.40750128030777,0.9999994039535522,397.4731376171112,236.46772575378418,0.9999641180038452,405.3711735010147,334.5684949159622,0.9986302852630615,364.3923921585083,188.53972351551056,0.9999920129776001,224.1789373010397,221.20148229599,0.9999661445617676,240.46981966495514,337.22651171684265,0.9999897480010986,268.2204854488373,181.09653306007385,0.7622165679931641
9,326.68974483013153,164.45992708206177,0.9995827078819275,321.0111560821533,415.1375708281994,0.9999988079071045,322.36229705810547,230.40750128030777,0.9999805688858032,397.4731376171112,236.46772575378418,0.9999947547912598,405.4553875923157,334.5684949159622,0.9998924732208252,368.7766590118408,192.89231324195862,0.9999921321868896,224.1789373010397,221.20148229599,0.9999232292175293,240.46981966495514,337.22651171684265,0.9999731779098511,268.2204854488373,181.09653306007385,0.978843092918396
10,326.7183005809784,164.4638912677765,0.9987925291061401,321.0111560821533,415.1375708281994,0.9999994039535522,322.36229705810547,230.40750128030777,0.9999955892562866,404.45765912532806,239.2755852639675,0.9999687671661377,405.4553875923157,334.5684949159622,0.9999300241470337,369.82139706611633,194.60809898376465,0.9999954700469971,224.1789373010397,221.20148229599,0.8097699880599976,240.46981966495514,337.22651171684265,0.9999815225601196,268.2204854488373,182.28807911276817,0.996321439743042
11,326.7183005809784,165.5332359969616,0.998073935508728,322.3225446641445,415.1375708281994,0.9999972581863403,322.36229705810547,230.70701456069946,0.9999902248382568,404.45765912532806,239.9310406446457,0.9997621178627014,405.4553875923157,336.0231261253357,0.999976634979248,370.4628608226776,194.60809898376465,0.9999865293502808,217.7256025671959,222.69797414541245,0.9826675057411194,240.53182876110077,337.22651171684265,0.999864935874939,268.06536960601807,182.38895976543427,0.3382575809955597
12,323.830002784729,166.53589260578156,0.9990986585617065,323.88281214237213,414.0991861000657,0.9966273903846741,317.039936542511,242.68804287910461,0.9999983310699463,404.45765912532806,245.04256224632263,0.9976128339767456,400.5184543132782,342.8915457725525,0.9999788999557495,370.4728388786316,194.60809898376465,0.9999927282333374,217.7256025671959,242.95929074287415,0.9995126724243164,243.67361056804657,344.73188066482544,0.9997205138206482,260.4218490123749,186.64298486709595,0.6008570790290833
13,321.82328176498413,166.53589260578156,0.999862790107727,323.88281214237213,413.4309833049774,0.9999872446060181,312.05981397628784,253.50222778320312,1.0,398.5151119232178,249.15860557556152,0.9999645948410034,396.69162279367447,344.2403467297554,0.9999840259552002,371.7746020555496,194.60809898376465,0.9992710947990417,216.0762002468109,255.7055428624153,0.9999798536300659,245.72656297683716,345.14594531059265,0.9999611377716064,255.05488443374634,190.38646709918976,0.9995501637458801
14,321.0143918991089,166.71735107898712,0.9999592304229736,323.88281214237213,408.1162003800273,0.9999809265136719,310.36231088638306,253.670090675354,0.9999998807907104,398.17736768722534,250.62724614143372,0.9933885335922241,395.0218403339386,344.2403467297554,0.9999507665634155,371.7746020555496,194.60809898376465,0.9980095028877258,215.4630111157894,259.62511467933655,0.9999676942825317,250.0626459494233,349.74999022483826,0.999942421913147,245.8404694199562,193.08816611766815,0.8902649879455566
15,318.62835198640823,166.93027567863464,0.9999438524246216,323.88281214237213,400.0915302634239,0.999997615814209,309.31703329086304,254.062824010849,1.0,397.367564201355,269.43032717704773,0.9999902248382568,390.49135649204254,344.2403467297554,0.9999945163726807,373.3191747665405,197.61922979354858,0.9997755885124207,216.0762002468109,270.10000443458557,0.9997349381446838,253.01544225215912,349.74999022483826,0.9999767541885376,245.33134627342224,194.26149666309357,0.9750210046768188
16,317.28648909926414,166.71735107898712,0.9999781847000122,323.88281214237213,396.39772272109985,0.9998693466186523,309.31703329086304,254.45966565608978,1.0,397.367564201355,273.4512563943863,0.9999793767929077,388.81025218963623,344.09913605451584,0.999894380569458,375.9332578778267,200.1740082502365,0.9990288019180298,219.20634377002716,270.10000443458557,0.9999709129333496,253.01544225215912,349.74999022483826,0.9999513626098633,245.2600555419922,194.26149666309357,0.9863515496253967
17,316.48746824264526,166.00552654266357,0.9999532699584961,325.4203847646713,396.39772272109985,0.9998904466629028,309.31703329086304,256.25272673368454,0.9999997615814209,397.11336374282837,278.88052010536194,0.9999624490737915,388.81025218963623,344.2403467297554,0.9999897480010986,376.8436176776886,200.4991624057293,0.99915611743927,221.23992466926575,270.10000443458557,0.9997443556785583,253.01544225215912,349.74999022483826,0.014344491064548492,245.2600555419922,194.26149666309357,0.9885892868041992
18,316.45945739746094,165.56232631206512,0.9864277243614197,325.7838110923767,396.39772272109985,0.9999772310256958,309.31703329086304,257.98091942071915,1.0,397.367564201355,279.1378923803568,0.9999736547470093,388.81025218963623,344.8172070980072,0.9999819993972778,377.27442264556885,201.72209072113037,0.7347005605697632,223.15730500221252,270.47336411476135,0.9959412813186646,251.22139143943787,343.6548981666565,0.49027958512306213,245.2600555419922,191.57588469982147,0.6756566166877747
19,316.45945739746094,165.44192969799042,0.9999086856842041,331.9152271747589,409.2973334789276,0.009642573073506355,309.31703329086304,258.47229766845703,0.9999998807907104,398.4752447605133,279.1378923803568,0.9999761581420898,390.38909935951233,351.2885974049568,0.9999918937683105,376.8436176776886,201.72209072113037,0.07038738578557968,223.15730500221252,266.4109802246094,0.998201847076416,251.22139143943787,343.6548981666565,0.5762450695037842,245.2600555419922,184.78462898731232,0.9988018274307251
20,316.45945739746094,164.19809818267822,0.9976547956466675,331.9152271747589,415.44364976882935,0.9995829463005066,308.3014554977417,258.47229766845703,0.9999535083770752,398.71200942993164,278.88052010536194,0.9929056167602539,390.8088729381561,351.2885974049568,0.9999755620956421,375.9332578778267,200.1740082502365,0.006981316488236189,223.15730500221252,262.3441007733345,0.9938820600509644,251.22139143943787,342.38271141052246,0.009588997811079025,245.2600555419922,184.78462898731232,0.9980558156967163
21,318.31227350234985,164.77919712662697,0.9999058246612549,331.9152271747589,416.35156321525574,0.9996790885925293,308.3014554977417,258.47229766845703,0.9997168183326721,398.71200942993164,274.92988109588623,0.9995653033256531,390.91348242759705,351.2885974049568,0.9999599456787109,372.4099545478821,190.96894663758576,0.99687260389328,215.3956574201584,251.43918633460999,0.5310598015785217,312.5114631652832,317.6687295436859,0.007284272462129593,246.51382756233215,179.71284008026123,0.9913367033004761
22,319.26848673820496,163.63592022657394,0.9999327659606934,330.2599402666092,416.35156321525574,0.9999947547912598,308.3014554977417,238.76914978027344,0.9999997615814209,398.71200942993164,247.2752673625946,0.9999696016311646,402.21671295166016,324.94998556375504,0.9999747276306152,366.16723692417145,188.39376759529114,0.9996941089630127,215.3956574201584,248.11041510105133,0.24035795032978058,312.5114631652832,317.6687295436859,0.006801747251302004,249.1013218164444,179.71284008026123,0.9928372502326965
23,320.97454166412354,162.8865704536438,0.9997797608375549,329.2547001838684,415.44364976882935,0.9999954700469971,309.11536890268326,233.109393119812,0.9999996423721313,398.71200942993164,236.2434241771698,0.9999963045120239,405.752136528492,324.94998556375504,0.9998251795768738,366.16723692417145,188.39376759529114,0.9999619722366333,215.3956574201584,246.30765402317047,0.9936409592628479,312.5114631652832,340.0690281391144,0.0045998068526387215,250.74484205245972,177.96835148707032,0.9952019453048706
24,321.6314122080803,162.46315562725067,0.9999700784683228,328.02845287323,414.6430232524872,0.9999994039535522,317.9176480770111,230.26396369934082,0.9999995231628418,398.71200942993164,236.2434241771698,0.99977046251297,407.6000728607178,324.94998556375504,0.999825656414032,366.16723692417145,188.39376759529114,0.9999792575836182,215.41392135620117,221.4223314523697,0.9999361038208008,310.23762488365173,317.6687295436859,0.9997866749763489,250.74484205245972,177.96835148707032,0.9998218417167664
25,321.6314122080803,162.3529485464096,0.9999818801879883,327.629634141922,414.6430232524872,0.9999974966049194,320.7098879814148,230.26396369934082,0.9999996423721313,398.76011514663696,236.2434241771698,0.9998173117637634,408.0067813396454,325.44064354896545,0.99991774559021,366.4502217769623,191.59686160087585,0.9999825954437256,215.41392135620117,221.4223314523697,0.9999908208847046,309.157630443573,156.557225137949,0.9967460632324219,254.79886174201965,176.50547885894775,0.9988324046134949
26,321.6314122080803,160.5896532535553,0.9999161958694458,327.629634141922,414.6430232524872,0.9999901056289673,320.7098879814148,230.26396369934082,0.9999998807907104,402.7520499229431,239.16538953781128,0.9997398257255554,408.0067813396454,327.93514108657837,0.9999411106109619,369.24393820762634,191.59686160087585,0.9999942779541016,215.41392135620117,221.4223314523697,0.9430756568908691,243.4635478258133,340.0690281391144,0.007116633001714945,254.79886174201965,177.96835148707032,0.9213385581970215
27,320.68914872407913,162.3529485464096,0.9999712705612183,328.02845287323,415.26344203948975,0.9999639987945557,320.7098879814148,234.2524745464325,0.9999996423721313,402.7520499229431,239.61250233650208,0.9995693564414978,407.6000728607178,332.25648763775826,0.9999287128448486,369.24393820762634,191.59686160087585,0.9999916553497314,215.20055902004242,226.02479100227356,0.9318498373031616,241.9888116121292,341.2315137386322,0.006550435442477465,251.36205410957336,179.85073494911194,0.9999785423278809
